date,price,sma,multiple,percentile,volAdjPercentile
2024-10-03,60789.06,54281.01500475647,1.1198954386867004,37.36489963973237,45.16212043232115
2024-10-04,61559.31,54372.32526731354,1.1321810182052365,38.21410190427174,47.400926402470404
2024-10-05,62058.69,54465.12776731355,1.1394207080459307,38.60010293360782,48.481729284611426
2024-10-06,62271.27,54559.47000285388,1.1413467343691095,38.75450334534226,48.94493051981472
2024-10-07,63368.80,54653.4838727169,1.1594650328202785,40.092640247040656,52.70200720535255
2024-10-08,62398.91,54750.554171423115,1.1396945905112976,38.62583633556356,48.5331960885229
2024-10-09,61816.15,54845.519848744276,1.1270957835233644,37.802367472979924,46.55172413793103
2024-10-10,60512.12,54939.37915429982,1.1014343387472376,35.615028306742154,42.20277920741122
2024-10-11,61500.54,55030.84281107304,1.1175649730143018,37.26196603190942,44.750386001029334
2024-10-12,62914.88,55126.01896784624,1.1412920051222828,38.72876994338652,48.97066392177046
2024-10-13,62720.62,55225.00610825719,1.135728597785019,38.39423571796192,47.96706124549666
2024-10-14,64782.49,55323.170931316556,1.1709829944769115,40.76170869788986,54.68347915594441
2024-10-15,66078.19,55426.982278348514,1.192166453462163,42.331446217189914,58.080288214101905
2024-10-16,67494.51,55532.134437785346,1.2154134941665549,45.007720020586724,60.26762738033968
2024-10-17,67247.06,55639.24194349311,1.208626516923796,44.0555841482244,59.85589294904786
2024-10-18,68122.92,55745.55360064684,1.2220332891524421,45.70252187339166,61.47709727225939
2024-10-19,68288.36,55854.31693778534,1.2226156339388368,45.831188883170356,61.55429747812661
2024-10-20,68454.43,55961.16923991624,1.2232486673208558,45.9341224909933,61.63149768399382
2024-10-21,68141.94,56067.2171584855,1.215361531075668,44.981986618630984,60.473494595985585
2024-10-22,67306.53,56171.85955574577,1.1982249871512343,42.923314462171895,58.85229027277406
2024-10-23,66562.10,56272.58384417805,1.1828512692172874,41.37931034482759,56.81935151827071
2024-10-24,67477.65,56362.332889079116,1.197211762853437,42.82038085434895,58.697889861039634
2024-10-25,67580.87,56453.459964802096,1.1971076369400784,42.79464745239321,58.646423057128146
2024-10-26,66924.33,56544.312643645324,1.1835731803164053,41.43077714873906,56.76788471435924
2024-10-27,67368.15,56634.43828101213,1.1895262815798837,41.99691199176531,57.72002058672157
2024-10-28,68603.66,56725.7391390791,1.20939215477982,44.15851775604735,59.75295934122491
2024-10-29,71574.22,56819.90228595886,1.259668082512671,48.63612969634586,64.56510550694802
2024-10-30,72217.15,56921.53475551746,1.2687140953314178,49.43386515697375,65.23417395779722
2024-10-31,71506.00,57025.19331906389,1.2539370028947379,48.275862068965516,63.973237261966034
2024-11-01,69691.89,57126.58655156008,1.2199554807674378,45.47092125579002,60.65362840967576
2024-11-02,69513.16,57221.02293854638,1.2148185309869899,44.9305198147195,60.061760164693766
2024-11-03,68482.94,57316.728058409404,1.1948158788088372,42.56304683479156,58.106021616057646
2024-11-04,68436.68,57409.181956811226,1.1920858887334294,42.27997941327843,57.74575398867731
2024-11-05,68971.74,57500.62652111868,1.1994955051528668,43.103448275862064,58.51775604734946
2024-11-06,74166.24,57593.666167237396,1.287749930139425,51.49253731343284,66.59804426145136
2024-11-07,75434.42,57701.276420281545,1.307326750846497,54.014410705095216,67.73031394750386
2024-11-08,76220.97,57811.0712737823,1.3184494118038148,55.378281008749354,68.2964487905301
2024-11-09,76431.66,57920.04610445201,1.3196063342972257,55.481214616572316,68.37364899639732
2024-11-10,79168.57,58028.68817066206,1.364300508003311,61.65723108594956,71.23005661348431
2024-11-11,83213.07,58143.79103595887,1.4311600729776852,68.60524961399898,76.11940298507463
2024-11-12,88068.17,58270.23183694822,1.5113749622770818,73.46886258363355,80.21101389603706
2024-11-13,89061.14,58410.18288907912,1.5247535791112587,74.18939783839423,80.93154915079774
2024-11-14,89726.10,58554.24109684169,1.532358698766982,74.60113226968605,81.2403499742666
2024-11-15,89182.20,58701.93239440637,1.5192378442165275,73.98353062274833,80.64848172928461
2024-11-16,91110.98,58844.120088470285,1.5483446963437884,75.3731343283582,82.01235203293875
2024-11-17,90361.34,58994.35358542615,1.531694797089312,74.54966546577457,81.18888317035513
2024-11-18,90977.14,59141.980259703174,1.538283633356216,74.8327328872877,81.34328358208955
2024-11-19,91999.76,59291.03320110348,1.5516639893770459,75.57900154400411,82.16675244467318
2024-11-20,93399.38,59441.14195110347,1.5712918156576101,76.60833762223366,83.19608852290273
2024-11-21,97154.11,59594.81204623286,1.6302444070535356,80.5712815234174,85.30622748327329
2024-11-22,98803.80,59760.92758466513,1.6533176528727644,81.9094184251158,86.15542974781266
2024-11-23,98409.66,59929.26110445204,1.642096962740263,81.21461657231086,85.69222851260938
2024-11-24,97525.96,60095.98801084473,1.6228364479942161,79.8507462686567,85.07462686567165
2024-11-25,96831.70,60259.686787480954,1.6069068383856044,78.95007720020587,84.58569222851261
2024-11-26,93151.77,60421.75355498475,1.5416926197451095,74.9613998970664,81.36901698404529
2024-11-27,94271.68,60574.86016837898,1.5562838695084433,75.86206896551724,82.19248584662893
2024-11-28,95456.59,60731.13722317349,1.5717898557684644,76.65980442614514,82.96448790530107
2024-11-29,96862.70,60888.50904204716,1.5908207589674623,77.8435409161091,83.9166237776634
2024-11-30,96751.08,61050.333642503785,1.5847755551253844,77.32887287699434,83.60782295419455
2024-12-01,96923.54,61210.73224980973,1.58344024394279,77.30313947503859,83.53062274832733
2024-12-02,96108.91,61370.035676369844,1.5660559532512763,76.5054040144107,82.62995367987648
2024-12-03,95543.84,61525.146509703176,1.552923443198024,75.65620174987133,81.96088522902728
2024-12-04,96529.57,61674.61159018264,1.565142755485846,76.45393721049922,82.52702007205353
2024-12-05,101166.27,61824.0529980974,1.6363578140911526,80.88008234688627,85.35769428718477
2024-12-06,98984.76,61980.981766362245,1.597018317127796,78.22954194544519,84.12249099330931
2024-12-07,99855.52,62132.48369748858,1.607138705908205,79.02727740607308,84.48275862068965
2024-12-08,99869.04,62286.959589802114,1.6033699548193123,78.641276376737,84.32835820895522
2024-12-09,98513.68,62439.7579003044,1.577739608215015,77.02007205352548,83.27328872876994
2024-12-10,96903.77,62589.52923972601,1.5482424924278633,75.34740092640247,81.65208440555841
2024-12-11,98893.47,62738.5184178082,1.5762799622691401,76.91713844570252,83.22182192485846
2024-12-12,100805.84,62895.815847412465,1.6027431308008504,78.5640761708698,84.27689140504376
2024-12-13,100512.90,63058.90524048705,1.5939525825541396,78.04940813175502,83.99382398353062
2024-12-14,101524.64,63216.94990563165,1.6059717789541077,78.89861039629439,84.43129181677817
2024-12-15,102531.29,63378.22806392693,1.6177682659050074,79.51621204323212,84.79155944415851
2024-12-16,105338.40,63543.44024429224,1.6577384395186912,82.06381883685023,86.07822954194545
2024-12-17,106749.96,63716.96434436833,1.6753774069187146,82.62995367987648,86.72156459083891
2024-12-18,103947.54,63896.24632115677,1.6268176233838503,80.31394750386,84.99742665980443
2024-12-19,100204.12,64064.095700913225,1.5641228395010245,76.40247040658775,82.34688625836336
2024-12-20,96351.37,64221.13388203956,1.5003063072539173,72.67112712300566,79.33607822954195
2024-12-21,97645.83,64365.36369368341,1.5170555888866193,73.88059701492537,80.15954709212558
2024-12-22,96221.94,64512.84844444443,1.4915158842708123,72.20792588780238,78.92434379825013
2024-12-23,94675.69,64656.71339307457,1.4642824972316149,70.92125579001544,77.56047349459598
2024-12-24,95808.72,64796.31234284627,1.478613702132316,71.66752444673186,78.3067421513124
2024-12-25,98394.58,64940.11326940639,1.5151586813637892,73.77766340710242,80.08234688625836
2024-12-26,96645.89,65091.96815334856,1.4847590193903795,71.84765826042204,78.641276376737
2024-12-27,95459.02,65239.99279756469,1.463197937695511,70.8955223880597,77.50900669068452
2024-12-28,94571.89,65383.42882115678,1.4464198966957444,70.04632012352033,76.65980442614514
2024-12-29,94429.45,65525.95349200914,1.441099986526104,69.63458569222851,76.32527020072054
2024-12-30,93299.22,65669.47599581433,1.4207395885342877,67.52444673185795,74.78126608337622
2024-12-31,93610.96,65808.94120319634,1.4224656501354962,67.78178075141533,74.98713329902213
2025-01-01,93780.68,65948.78489421614,1.422022904429793,67.67884714359238,74.90993309315492
2025-01-02,96194.75,66082.48896765601,1.455676911916932,70.48378795676788,77.07153885743695
2025-01-03,97211.76,66224.36161415526,1.4679153393185937,71.17858980957283,77.74060730828616
2025-01-04,98018.39,66372.39686529682,1.4767944631165477,71.51312403499742,78.15234173957796
2025-01-05,98064.36,66520.71570662102,1.474192835394273,71.41019042717447,78.07514153371076
2025-01-06,100179.17,66669.27378310505,1.5026288204088567,72.77406073082861,79.5676788471436
2025-01-07,99899.62,66823.04980479456,1.4949873669281408,72.38805970149254,79.18167781780751
2025-01-08,95460.78,66975.45097869105,1.42530998704344,68.11631497683994,75.27020072053526
2025-01-09,93435.45,67108.80281088283,1.3922978987152599,65.00257334019557,72.67112712300566
2025-01-10,94225.75,67239.19990372911,1.4013514148231394,65.9547092125579,73.39166237776634
2025-01-11,94367.12,67369.83850437599,1.400732416191515,65.8260422027792,73.28872876994339
2025-01-12,94494.97,67503.02246175804,1.399862739861104,65.74884199691199,73.21152856407616
2025-01-13,92996.43,67644.31373649168,1.3747856517062451,63.02110138960371,71.59032424086465
2025-01-14,95867.39,67781.70971061649,1.4143548764992453,66.88111168296449,74.18939783839423
2025-01-15,98065.23,67927.86868321922,1.4436670791940165,69.78898610396294,76.47967061245497
2025-01-16,99519.41,68079.2287326865,1.4618174852598278,70.84405558414822,77.43180648481729
2025-01-17,102815.29,68234.54212309745,1.5067923810342585,73.18579516212044,79.74781266083376
2025-01-18,103765.73,68399.72009493916,1.5170489813469572,73.85486361296964,80.23674729799279
2025-01-19,104578.59,68571.28694044905,1.5251075510777805,74.24086464230571,80.69994853319609
2025-01-20,104564.38,68743.85695947493,1.5210723269988153,74.08646423057128,80.39114770972724
2025-01-21,103852.07,68916.13679204723,1.506934006650141,73.21152856407616,79.7735460627895
2025-01-22,104896.83,69088.13985711572,1.5183043849694942,73.93206381883685,80.31394750386
2025-01-23,103226.45,69267.24098915531,1.4902635899469947,72.1564590838909,78.95007720020587
2025-01-24,105064.64,69441.02074372151,1.513005463121729,73.57179619145651,80.03088008234688
2025-01-25,104684.87,69619.48703938362,1.50367195437204,72.92846114256305,79.61914565105506
2025-01-26,104804.85,69795.37057058603,1.5016017813357077,72.72259392691713,79.59341224909933
2025-01-27,100392.75,69967.97509874433,1.4348386191839284,69.09418425115801,76.14513638703036
2025-01-28,102372.66,70127.20289745058,1.4598138365908326,70.71538857436953,77.40607308286155
2025-01-29,102497.27,70292.0483978311,1.458163104703895,70.63818836850231,77.30313947503859
2025-01-30,105104.12,70454.10604623293,1.4918096795116573,72.2336592897581,79.13021101389603
2025-01-31,104015.69,70624.13967446734,1.4728064858795988,71.38445702521874,78.1008749356665
2025-02-01,101966.02,70793.01154851603,1.4403401568985597,69.58311888831703,76.40247040658775
2025-02-02,99080.08,70954.45430536536,1.3963899095237726,65.41430777148739,73.031394750386
2025-02-03,96910.27,71107.84854433035,1.362863152950697,61.39989706639217,70.84405558414822
2025-02-04,99367.65,71255.70438717662,1.394521968360071,65.20844055584149,72.92846114256305
2025-02-05,97785.37,71410.72276426946,1.3693373537428473,62.3520329387545,71.33299022130726
2025-02-06,97504.90,71561.39876693308,1.3625349119324577,61.322696860524964,70.79258878023674
2025-02-07,97332.26,71710.54422355407,1.35729354841248,60.447761194029844,70.35512094698919
2025-02-08,96316.64,71854.97466685697,1.3404311141511813,58.23468862583634,69.58311888831703
2025-02-09,96560.74,71991.89865658301,1.3412722433850828,58.33762223365929,69.68605249614
2025-02-10,97231.23,72126.83818093612,1.3480589516096426,59.289758106021615,69.96911991765312
2025-02-11,97184.00,72261.55269958149,1.3448922099637974,58.7493566649511,69.78898610396294
2025-02-12,96265.04,72395.17667218423,1.3297161474246915,56.664951106536286,68.88831703551209
2025-02-13,96423.43,72522.62979813552,1.3295633011616506,56.613484302624805,68.86258363355635
2025-02-14,97104.77,72648.7753194445,1.3366332320693777,57.53988677303139,69.24858466289243
2025-02-15,97597.67,72772.13989897266,1.3411405354048744,58.28615542974781,69.63458569222851
2025-02-16,97204.07,72897.01401997721,1.3334437543479774,57.17961914565105,69.09418425115801
2025-02-17,96098.12,73021.65322850083,1.3160223037520582,55.04374678332476,68.11631497683994
2025-02-18,95403.41,73143.36529661344,1.3043344970039346,53.62840967575914,67.42151312403499
2025-02-19,95945.93,73261.88506640035,1.3096294970772941,54.19454451878538,67.67884714359238
2025-02-20,97476.61,73382.7213221081,1.32833188218064,56.48481729284611,68.81111682964487
2025-02-21,97768.24,73508.27351008377,1.3300304441683688,56.69068450849202,68.99125064333505
2025-02-22,96489.17,73635.04022621771,1.3103703052576579,54.29747812660833,67.78178075141533
2025-02-23,96076.91,73759.11285939883,1.3025768541656444,53.39680905815749,67.31857951621204
2025-02-24,95105.81,73882.5456695206,1.287256852516375,51.41533710756562,66.4179104477612
2025-02-25,89338.25,74001.75495414769,1.2072449524236804,43.87545033453423,59.05815748841997
2025-02-26,87235.56,74104.73218588284,1.1771928999691061,41.07050952135872,54.99227997941328
2025-02-27,85162.26,74190.33321518269,1.1478889619800936,39.16623777663407,49.897066392177045
2025-02-28,81966.24,74263.48419330294,1.103722023628771,35.94956253216675,42.177045805455485
2025-03-01,85086.84,74318.12493340948,1.1449002375279032,38.93463715903243,49.07359752959341
2025-03-02,88353.02,74382.29502663626,1.1878232409790639,41.86824498198662,56.664951106536286
2025-03-03,90832.87,74454.10532343993,1.2199847292931127,45.49665465774576,60.2161605764282
2025-03-04,84704.99,74532.96934741252,1.1364767784047707,38.41996911991765,47.70972722593927
2025-03-05,88703.83,74588.58628234403,1.189241278265676,41.945445187853835,57.17961914565105
2025-03-06,90542.42,74647.63219748862,1.2129308593087942,44.750386001029334,59.881626351003604
2025-03-07,88044.56,74717.03207191786,1.1783733173407944,41.19917653113742,55.58414822439527
2025-03-08,86183.00,74775.60543188741,1.1525550556970994,39.449305198147194,51.672671127123
2025-03-09,84346.69,74826.75268264845,1.127226343274345,37.879567678847145,46.70612454966547
2025-03-10,80961.11,74870.26468987828,1.0813519530055786,33.762223365928975,39.680905815748844
2025-03-11,81022.72,74902.30869863018,1.0817119012445309,33.813690169840456,39.75810602161606
2025-03-12,82553.12,74931.23963660582,1.1017183199530989,35.66649511065363,42.768914050437466
2025-03-13,82290.54,74960.51612442927,1.0977851437899069,35.35769428718476,41.89397838394236
2025-03-14,83134.96,74987.62058409442,1.1086491590537775,36.48996397323726,44.15851775604735
2025-03-15,84347.09,75016.672108067,1.1243779784902066,37.59650025733402,46.88625836335564
2025-03-16,83577.40,75058.77937320899,1.1134926335679032,36.87596500257334,44.87905301080803
2025-03-17,83553.15,75099.89574116941,1.1125601700665786,36.8502316006176,44.776119402985074
2025-03-18,82540.39,75146.10699877975,1.0983988092128951,35.409161091096244,42.5887802367473
2025-03-19,84050.26,75186.30691696849,1.1178931336901594,37.3134328358209,46.062789500772
2025-03-20,85254.81,75238.36211103242,1.1331295645987869,38.239835306227484,48.79053010808029
2025-03-21,84119.06,75298.94953492892,1.1171345161533128,37.10756562017499,45.9341224909933
2025-03-22,84172.58,75345.92180852102,1.117148423662374,37.15903242408646,46.08852290272774
2025-03-23,84663.76,75398.42551856667,1.1228849272815034,37.54503345342254,47.066392177045806
2025-03-24,87367.54,75454.21397176303,1.1578881967108594,40.01544004117344,53.988677303139475
